x0,x1,x2,x3,x4,x5,x6,y
0.2,0.4,3.0,1000.0,5.0,1.6144,0.9075712110370514,0.0040955
0.2,0.4,3.0,1000.0,5.0,1.6448,1.0471975511965976,0.0047072
0.2,0.4,3.0,1000.0,5.0,0.52817,1.1868238913561442,0.00014393
0.2,0.4,3.0,1000.0,5.0,1.6748,1.3264502315156903,0.0054743
0.2,0.4,3.0,1000.0,5.0,0.78113,1.4660765716752369,0.00033237
0.2,0.4,3.0,1000.0,5.0,1.0332,0.0,0.00031278
0.2,0.4,3.0,1000.0,5.0,1.0974,0.1396263401595463,0.00052469
0.2,0.4,3.0,1000.0,5.0,1.162,0.2792526803190927,0.0007253
0.2,0.4,3.0,1000.0,5.0,1.2234,0.418879020478639,0.00098197
0.2,0.4,3.0,1000.0,5.0,1.2717,0.5585053606381855,0.0012899
0.8,0.4,3.0,1000.0,20.0,0.15608,1.117010721276371,9.226e-05
0.8,0.4,3.0,1000.0,20.0,0.99439,1.2566370614359172,0.0054376
0.8,0.4,3.0,1000.0,20.0,1.0179,1.3962634015954636,0.0060824
0.8,0.4,3.0,1000.0,20.0,1.0437,1.53588974175501,0.0068058
0.8,0.4,3.0,1000.0,20.0,1.0996,0.0698131700797731,0.0066418
0.8,0.4,3.0,1000.0,20.0,1.1271,0.2094395102393195,0.0086616
0.8,0.4,3.0,1000.0,20.0,1.1537,0.3490658503988659,0.010275
0.8,0.4,3.0,1000.0,20.0,1.179,0.4886921905584123,0.011873
0.8,0.4,3.0,1000.0,20.0,1.2025,0.6283185307179586,0.013379
0.8,0.4,3.0,1000.0,20.0,1.224,0.767944870877505,0.014571
0.8,0.4,3.0,1000.0,20.0,0.30959,0.9075712110370514,0.00032961
0.8,0.4,3.0,1000.0,20.0,1.2437,1.0471975511965976,0.014839
0.8,0.4,3.0,1000.0,20.0,0.45562,1.1868238913561442,0.00073768
0.8,0.4,3.0,1000.0,20.0,0.59043,1.3264502315156903,0.0012444
0.8,0.4,3.0,1000.0,20.0,0.70777,1.4660765716752369,0.0018348
0.8,0.4,3.0,1000.0,20.0,0.88543,0.0,0.0018048
0.8,0.4,3.0,1000.0,20.0,0.93025,0.1396263401595463,0.0034441
0.8,0.4,3.0,1000.0,20.0,0.97123,0.2792526803190927,0.0044677
0.2,0.4,4.0,1000.0,5.0,0.2474,0.6981317007977318,2.5067e-05
0.2,0.4,4.0,1000.0,5.0,1.194,0.8377580409572781,0.0015453
0.2,0.4,4.0,1000.0,5.0,1.2223,0.9773843811168246,0.0018699
0.2,0.4,4.0,1000.0,5.0,1.2507,1.117010721276371,0.0022022
0.2,0.4,4.0,1000.0,5.0,1.2784,1.2566370614359172,0.0025357
0.2,0.4,4.0,1000.0,5.0,1.3044,1.3962634015954636,0.0028563
0.2,0.4,4.0,1000.0,5.0,1.3258,1.53588974175501,0.003154
0.2,0.4,4.0,1000.0,5.0,1.3696,0.0698131700797731,0.0013729
0.2,0.4,4.0,1000.0,5.0,1.3908,0.2094395102393195,0.0018824
0.2,0.4,4.0,1000.0,5.0,1.4101,0.3490658503988659,0.0023485
0.2,0.4,4.0,1000.0,5.0,0.49089,0.4886921905584123,8.2637e-05
0.2,0.4,4.0,1000.0,5.0,1.4279,0.6283185307179586,0.0032409
0.2,0.4,4.0,1000.0,5.0,0.7259,0.767944870877505,0.00022556
0.2,0.4,4.0,1000.0,5.0,0.91559,0.9075712110370514,0.00042394
0.2,0.4,4.0,1000.0,5.0,0.99883,1.0471975511965976,0.00064948
0.2,0.4,4.0,1000.0,5.0,1.0388,1.1868238913561442,0.00088557
0.2,0.4,4.0,1000.0,5.0,1.0815,1.3264502315156903,0.0011292
0.2,0.4,4.0,1000.0,5.0,1.1237,1.4660765716752369,0.0013769
0.8,0.4,4.0,1000.0,20.0,0.14175,0.418879020478639,6.0991e-05
0.8,0.4,4.0,1000.0,20.0,0.94813,0.5585053606381855,0.004995
0.8,0.4,4.0,1000.0,20.0,0.96585,0.6981317007977318,0.0058078
0.8,0.4,4.0,1000.0,20.0,0.98315,0.8377580409572781,0.0064425
0.8,0.4,4.0,1000.0,20.0,0.99656,0.9773843811168246,0.0069479
0.8,0.4,4.0,1000.0,20.0,1.01,1.117010721276371,0.0074094
0.8,0.4,4.0,1000.0,20.0,1.024,1.2566370614359172,0.007912
0.8,0.4,4.0,1000.0,20.0,1.0394,1.3962634015954636,0.0084761
0.8,0.4,4.0,1000.0,20.0,1.0554,1.53588974175501,0.009114
0.8,0.4,4.0,1000.0,20.0,1.0873,0.0698131700797731,0.0080129
0.8,0.4,4.0,1000.0,20.0,0.28112,0.2094395102393195,0.00022933
0.8,0.4,4.0,1000.0,20.0,1.1026,0.3490658503988659,0.011764
0.8,0.4,4.0,1000.0,20.0,0.41489,0.4886921905584123,0.00053651
0.8,0.4,4.0,1000.0,20.0,0.53824,0.6283185307179586,0.00099247
0.8,0.4,4.0,1000.0,20.0,0.64821,0.767944870877505,0.0015584
0.8,0.4,4.0,1000.0,20.0,0.74131,0.9075712110370514,0.0021685
0.8,0.4,4.0,1000.0,20.0,0.81834,1.0471975511965976,0.0027592
0.8,0.4,4.0,1000.0,20.0,0.87944,1.1868238913561442,0.003336
0.8,0.4,4.0,1000.0,20.0,0.91833,1.3264502315156903,0.0039088
0.2,0.4,6.0,1000.0,5.0,0.24384,0.0,1.6312e-05
0.2,0.4,6.0,1000.0,5.0,1.111,0.1396263401595463,0.00081331
0.2,0.4,6.0,1000.0,5.0,1.1272,0.2792526803190927,0.0010771
0.2,0.4,6.0,1000.0,5.0,1.1439,0.418879020478639,0.0013656
0.2,0.4,6.0,1000.0,5.0,1.1604,0.5585053606381855,0.0016809
0.2,0.4,6.0,1000.0,5.0,1.1764,0.6981317007977318,0.0020193
0.2,0.4,6.0,1000.0,5.0,1.191,0.8377580409572781,0.0023793
0.2,0.4,6.0,1000.0,5.0,1.2034,0.9773843811168246,0.0027509
0.2,0.4,6.0,1000.0,5.0,1.2157,1.117010721276371,0.003114
0.2,0.4,6.0,1000.0,5.0,1.228,1.2566370614359172,0.0034615
0.2,0.4,6.0,1000.0,5.0,1.2399,1.3962634015954636,0.0037784
0.2,0.4,6.0,1000.0,5.0,0.48326,1.53588974175501,0.00012697
0.2,0.4,6.0,1000.0,5.0,0.7135,0.0698131700797731,0.00013909
0.2,0.4,6.0,1000.0,5.0,0.908,0.2094395102393195,0.00027253
0.2,0.4,6.0,1000.0,5.0,0.96709,0.3490658503988659,0.0004365
0.2,0.4,6.0,1000.0,5.0,1.0116,0.4886921905584123,0.00062537
0.2,0.4,6.0,1000.0,5.0,1.037,0.6283185307179586,0.00083289
0.2,0.4,6.0,1000.0,5.0,1.0631,0.767944870877505,0.0010646
0.2,0.4,6.0,1000.0,5.0,1.0883,0.9075712110370514,0.0013195
0.8,0.4,6.0,1000.0,20.0,0.14434,1.4660765716752369,7.3535e-05
0.8,0.4,6.0,1000.0,20.0,0.94282,0.0,0.0023293
0.8,0.4,6.0,1000.0,20.0,0.95453,0.1396263401595463,0.0052238
0.8,0.4,6.0,1000.0,20.0,0.96573,0.2792526803190927,0.0066786
0.8,0.4,6.0,1000.0,20.0,0.97499,0.418879020478639,0.0078267
0.8,0.4,6.0,1000.0,20.0,0.98424,0.5585053606381855,0.0088548
0.8,0.4,6.0,1000.0,20.0,0.99202,0.6981317007977318,0.0096378
0.8,0.4,6.0,1000.0,20.0,0.99974,0.8377580409572781,0.010107
0.8,0.4,6.0,1000.0,20.0,1.0069,0.9773843811168246,0.010442
0.8,0.4,6.0,1000.0,20.0,1.0142,1.117010721276371,0.010845
0.8,0.4,6.0,1000.0,20.0,0.28577,1.2566370614359172,0.0002858
0.8,0.4,6.0,1000.0,20.0,1.0216,1.3962634015954636,0.011326
0.8,0.4,6.0,1000.0,20.0,0.42014,1.53588974175501,0.00061701
0.8,0.4,6.0,1000.0,20.0,0.64925,0.0698131700797731,0.0012124
0.8,0.4,6.0,1000.0,20.0,0.73732,0.2094395102393195,0.001962
0.8,0.4,6.0,1000.0,20.0,0.80924,0.3490658503988659,0.002752
0.8,0.4,6.0,1000.0,20.0,0.86343,0.4886921905584123,0.0035731
0.8,0.4,6.0,1000.0,20.0,0.90198,0.6283185307179586,0.004357
0.2,0.6,10.0,1000.0,5.0,0.21245,1.0471975511965976,1.8223e-05
0.2,0.6,10.0,1000.0,5.0,1.0446,1.1868238913561442,0.0011087
0.2,0.6,10.0,1000.0,5.0,1.0568,1.3264502315156903,0.0012659
0.2,0.6,10.0,1000.0,5.0,1.067,1.4660765716752369,0.0014208
0.2,0.6,10.0,1000.0,5.0,1.083,0.0,0.00061035
0.2,0.6,10.0,1000.0,5.0,1.0909,0.1396263401595463,0.0010853
0.2,0.6,10.0,1000.0,5.0,1.0987,0.2792526803190927,0.0013675
0.2,0.6,10.0,1000.0,5.0,1.1063,0.418879020478639,0.0016114
0.2,0.6,10.0,1000.0,5.0,1.1128,0.5585053606381855,0.0018478
0.2,0.6,10.0,1000.0,5.0,1.1185,0.6981317007977318,0.0020808
0.2,0.6,10.0,1000.0,5.0,0.4224,0.8377580409572781,6.4523e-05
0.2,0.6,10.0,1000.0,5.0,1.1243,0.9773843811168246,0.0024183
0.2,0.6,10.0,1000.0,5.0,0.62737,1.117010721276371,0.00015453
0.2,0.6,10.0,1000.0,5.0,0.81905,1.2566370614359172,0.00028301
0.2,0.6,10.0,1000.0,5.0,0.92929,1.3962634015954636,0.00043248
0.2,0.6,10.0,1000.0,5.0,0.99662,1.53588974175501,0.00058268
0.2,0.6,10.0,1000.0,5.0,1.0186,0.0698131700797731,0.00048912
0.2,0.6,10.0,1000.0,5.0,1.0318,0.2094395102393195,0.00070374
0.8,0.6,10.0,1000.0,13.333,0.1469,0.767944870877505,4.765e-05
0.8,0.6,10.0,1000.0,13.333,0.9167,0.9075712110370514,0.0033347
0.8,0.6,10.0,1000.0,13.333,0.92756,1.0471975511965976,0.0036887
0.8,0.6,10.0,1000.0,13.333,0.93568,1.1868238913561442,0.0041083
0.8,0.6,10.0,1000.0,13.333,0.94317,1.3264502315156903,0.0046374
0.8,0.6,10.0,1000.0,13.333,0.95014,1.4660765716752369,0.0051662
0.8,0.6,10.0,1000.0,13.333,0.96218,0.0,0.0031717
0.8,0.6,10.0,1000.0,13.333,0.9677,0.1396263401595463,0.006606
0.8,0.6,10.0,1000.0,13.333,0.97263,0.2792526803190927,0.0080031
0.8,0.6,10.0,1000.0,13.333,0.97732,0.418879020478639,0.0088199
0.8,0.6,10.0,1000.0,13.333,0.29165,0.5585053606381855,0.000186
0.8,0.6,10.0,1000.0,13.333,0.98176,0.6981317007977318,0.0089474
0.8,0.6,10.0,1000.0,13.333,0.43057,0.8377580409572781,0.0004187
0.8,0.6,10.0,1000.0,13.333,0.5573,0.9773843811168246,0.0007253
0.8,0.6,10.0,1000.0,13.333,0.66579,1.117010721276371,0.0010764
0.8,0.6,10.0,1000.0,13.333,0.75314,1.2566370614359172,0.0014503
0.8,0.6,10.0,1000.0,13.333,0.82032,1.3962634015954636,0.0018501
0.8,0.6,10.0,1000.0,13.333,0.86807,1.53588974175501,0.0022751
0.2,0.6,20.0,100.0,5.0,0.90753,1.4660765716752369,0.0036581
0.2,0.6,20.0,100.0,5.0,0.97364,0.0,0.0020921
0.2,0.6,20.0,100.0,5.0,0.40011,1.3962634015954636,0.00064764
0.2,0.6,20.0,100.0,5.0,0.47849,1.53588974175501,0.00093828
0.2,0.6,20.0,100.0,5.0,0.63216,0.0698131700797731,0.0012098
0.2,0.6,20.0,100.0,5.0,0.32098,1.2566370614359172,0.00040711
0.2,0.6,20.0,1000.0,5.0,0.11252,0.3490658503988659,3.8757e-06
0.2,0.6,20.0,1000.0,5.0,0.97662,0.4886921905584123,0.0004031
0.2,0.6,20.0,1000.0,5.0,0.98379,0.6283185307179586,0.00048252
0.2,0.6,20.0,1000.0,5.0,0.99097,0.767944870877505,0.00056675
0.2,0.6,20.0,1000.0,5.0,0.99768,0.9075712110370514,0.00065528
0.2,0.6,20.0,1000.0,5.0,0.99989,1.0471975511965976,0.00074187
0.2,0.6,20.0,1000.0,5.0,1.0022,1.1868238913561442,0.00082773
0.2,0.6,20.0,1000.0,5.0,1.0053,1.3264502315156903,0.00090994
0.2,0.6,20.0,1000.0,5.0,1.0086,1.4660765716752369,0.00098794
0.2,0.6,20.0,1000.0,5.0,1.0151,0.0,0.0004062
0.2,0.6,20.0,1000.0,5.0,0.22478,0.1396263401595463,1.5453e-05
0.2,0.6,20.0,1000.0,5.0,1.0183,0.2792526803190927,0.00087211
0.2,0.6,20.0,1000.0,5.0,0.33617,0.418879020478639,3.4637e-05
0.2,0.6,20.0,1000.0,5.0,0.44636,0.5585053606381855,6.4229e-05
0.2,0.6,20.0,1000.0,5.0,0.55486,0.6981317007977318,0.0001056
0.2,0.6,20.0,1000.0,5.0,0.66105,0.8377580409572781,0.00016005
0.2,0.6,20.0,1000.0,5.0,0.76387,0.9773843811168246,0.00022818
0.2,0.6,20.0,1000.0,5.0,0.8597,1.117010721276371,0.0003066
0.2,0.6,20.0,1000.0,5.0,0.93368,1.2566370614359172,0.00039066
0.8,0.6,20.0,1000.0,13.333,0.14058,0.0698131700797731,5.2826e-05
0.8,0.6,20.0,1000.0,13.333,0.89634,0.2094395102393195,0.0033508
0.8,0.6,20.0,1000.0,13.333,0.90544,0.3490658503988659,0.0041422
0.8,0.6,20.0,1000.0,13.333,0.91211,0.4886921905584123,0.004651
0.8,0.6,20.0,1000.0,13.333,0.91683,0.6283185307179586,0.0049663
0.8,0.6,20.0,1000.0,13.333,0.92105,0.767944870877505,0.0051969
0.8,0.6,20.0,1000.0,13.333,0.925,0.9075712110370514,0.0054017
0.8,0.6,20.0,1000.0,13.333,0.92846,1.0471975511965976,0.005774
0.8,0.6,20.0,1000.0,13.333,0.9318,1.1868238913561442,0.0063789
0.8,0.6,20.0,1000.0,13.333,0.93488,1.3264502315156903,0.0070704
0.8,0.6,20.0,1000.0,13.333,0.93773,1.4660765716752369,0.0076398
0.8,0.6,20.0,1000.0,13.333,0.94047,0.0,0.0035436
0.8,0.6,20.0,1000.0,13.333,0.41232,0.1396263401595463,0.00044673
0.8,0.6,20.0,1000.0,13.333,0.53449,0.2792526803190927,0.00073262
0.8,0.6,20.0,1000.0,13.333,0.63965,0.418879020478639,0.0010894
0.8,0.6,20.0,1000.0,13.333,0.72551,0.5585053606381855,0.0015029
0.8,0.6,20.0,1000.0,13.333,0.7918,0.6981317007977318,0.0019152
0.8,0.6,20.0,1000.0,13.333,0.84207,0.8377580409572781,0.0022718
0.8,0.6,20.0,1000.0,13.333,0.87545,0.9773843811168246,0.002592
0.2,0.6,3.0,1000.0,5.0,0.28938,1.3962634015954636,3.6366e-05
0.2,0.6,3.0,1000.0,5.0,1.3672,1.53588974175501,0.0019202
0.2,0.6,3.0,1000.0,5.0,1.4558,0.0698131700797731,0.0014237
0.2,0.6,3.0,1000.0,5.0,1.495,0.2094395102393195,0.0018324
0.2,0.6,3.0,1000.0,5.0,1.5339,0.3490658503988659,0.0021704
0.2,0.6,3.0,1000.0,5.0,1.5714,0.4886921905584123,0.0025402
0.2,0.6,3.0,1000.0,5.0,1.6051,0.6283185307179586,0.0029448
0.2,0.6,3.0,1000.0,5.0,1.6383,0.767944870877505,0.0033733
0.2,0.6,3.0,1000.0,5.0,1.6711,0.9075712110370514,0.0038227
0.2,0.6,3.0,1000.0,5.0,1.7023,1.0471975511965976,0.0042887
0.2,0.6,3.0,1000.0,5.0,0.57441,1.1868238913561442,0.0001325
0.2,0.6,3.0,1000.0,5.0,1.7314,1.3264502315156903,0.0048539
0.2,0.6,3.0,1000.0,5.0,0.84664,1.4660765716752369,0.00030184
0.2,0.6,3.0,1000.0,5.0,1.0703,0.0,0.00038521
0.2,0.6,3.0,1000.0,5.0,1.1412,0.1396263401595463,0.00064586
0.2,0.6,3.0,1000.0,5.0,1.2105,0.2792526803190927,0.00084796
0.2,0.6,3.0,1000.0,5.0,1.2677,0.418879020478639,0.0010746
0.2,0.6,3.0,1000.0,5.0,1.3177,0.5585053606381855,0.0013291
0.8,0.6,3.0,1000.0,13.333,0.16362,1.117010721276371,6.0503e-05
0.8,0.6,3.0,1000.0,13.333,1.013,1.2566370614359172,0.0038668
0.8,0.6,3.0,1000.0,13.333,1.0401,1.3962634015954636,0.0043401
0.8,0.6,3.0,1000.0,13.333,1.0702,1.53588974175501,0.0048773
0.8,0.6,3.0,1000.0,13.333,1.1307,0.0698131700797731,0.0062795
0.8,0.6,3.0,1000.0,13.333,1.1594,0.2094395102393195,0.0077061
0.8,0.6,3.0,1000.0,13.333,1.1864,0.3490658503988659,0.0085595
0.8,0.6,3.0,1000.0,13.333,1.2111,0.4886921905584123,0.0092801
0.8,0.6,3.0,1000.0,13.333,1.2331,0.6283185307179586,0.0099574
0.8,0.6,3.0,1000.0,13.333,1.2537,0.767944870877505,0.010524
0.8,0.6,3.0,1000.0,13.333,0.32519,0.9075712110370514,0.00023486
0.8,0.6,3.0,1000.0,13.333,1.2735,1.0471975511965976,0.010509
0.8,0.6,3.0,1000.0,13.333,0.48081,1.1868238913561442,0.00051544
0.8,0.6,3.0,1000.0,13.333,0.62345,1.3264502315156903,0.00088447
0.8,0.6,3.0,1000.0,13.333,0.74585,1.4660765716752369,0.0013152
0.8,0.6,3.0,1000.0,13.333,0.91786,0.0,0.0018303
0.8,0.6,3.0,1000.0,13.333,0.95763,0.1396263401595463,0.0031782
0.8,0.6,3.0,1000.0,13.333,0.98743,0.2792526803190927,0.003832
0.2,0.6,4.0,1000.0,5.0,0.26156,0.6981317007977318,2.4313e-05
0.2,0.6,4.0,1000.0,5.0,1.2199,0.8377580409572781,0.0014135
0.2,0.6,4.0,1000.0,5.0,1.2505,0.9773843811168246,0.0016657
0.2,0.6,4.0,1000.0,5.0,1.2803,1.117010721276371,0.0019264
0.2,0.6,4.0,1000.0,5.0,1.3077,1.2566370614359172,0.0021896
0.2,0.6,4.0,1000.0,5.0,1.3314,1.3962634015954636,0.0024464
0.2,0.6,4.0,1000.0,5.0,1.3546,1.53588974175501,0.0026894
0.2,0.6,4.0,1000.0,5.0,1.4,0.0698131700797731,0.0016778
0.2,0.6,4.0,1000.0,5.0,1.4198,0.2094395102393195,0.0021832
0.2,0.6,4.0,1000.0,5.0,1.4391,0.3490658503988659,0.0025561
0.2,0.6,4.0,1000.0,5.0,0.51938,0.4886921905584123,8.7124e-05
0.2,0.6,4.0,1000.0,5.0,1.4583,0.6283185307179586,0.0031337
0.2,0.6,4.0,1000.0,5.0,0.76821,0.767944870877505,0.00021315
0.2,0.6,4.0,1000.0,5.0,0.94101,0.9075712110370514,0.00038768
0.2,0.6,4.0,1000.0,5.0,1.0181,1.0471975511965976,0.00057643
0.2,0.6,4.0,1000.0,5.0,1.0629,1.1868238913561442,0.00077
0.2,0.6,4.0,1000.0,5.0,1.1085,1.3264502315156903,0.0009705
0.2,0.6,4.0,1000.0,5.0,1.1529,1.4660765716752369,0.0011761
0.8,0.6,4.0,1000.0,13.333,0.17141,0.418879020478639,6.6151e-05
0.8,0.6,4.0,1000.0,13.333,0.99023,0.5585053606381855,0.0046532
0.8,0.6,4.0,1000.0,13.333,1.0071,0.6981317007977318,0.0052016
0.8,0.6,4.0,1000.0,13.333,1.0245,0.8377580409572781,0.0056555
0.8,0.6,4.0,1000.0,13.333,1.0441,0.9773843811168246,0.0060167
0.8,0.6,4.0,1000.0,13.333,1.0644,1.117010721276371,0.0063837
0.8,0.6,4.0,1000.0,13.333,1.0845,1.2566370614359172,0.0068507
0.8,0.6,4.0,1000.0,13.333,1.1038,1.3962634015954636,0.0073866
0.8,0.6,4.0,1000.0,13.333,1.122,1.53588974175501,0.0079873
0.8,0.6,4.0,1000.0,13.333,1.1535,0.0698131700797731,0.0089254
0.8,0.6,4.0,1000.0,13.333,0.34006,0.2094395102393195,0.00027949
0.8,0.6,4.0,1000.0,13.333,1.1678,0.3490658503988659,0.011663
0.8,0.6,4.0,1000.0,13.333,0.50021,0.4886921905584123,0.00057964
0.8,0.6,4.0,1000.0,13.333,0.6432,0.6283185307179586,0.0010136
0.8,0.6,4.0,1000.0,13.333,0.76089,0.767944870877505,0.0015293
0.8,0.6,4.0,1000.0,13.333,0.85292,0.9075712110370514,0.0020351
0.8,0.6,4.0,1000.0,13.333,0.9139,1.0471975511965976,0.0025192
0.8,0.6,4.0,1000.0,13.333,0.94668,1.1868238913561442,0.0029906
0.8,0.6,4.0,1000.0,13.333,0.97059,1.3264502315156903,0.0034853
0.2,0.6,6.0,1000.0,5.0,0.25152,0.0,1.9797e-05
0.2,0.6,6.0,1000.0,5.0,1.1247,0.1396263401595463,0.00090841
0.2,0.6,6.0,1000.0,5.0,1.1423,0.2792526803190927,0.0011457
0.2,0.6,6.0,1000.0,5.0,1.1597,0.418879020478639,0.0013723
0.2,0.6,6.0,1000.0,5.0,1.1768,0.5585053606381855,0.0016086
0.2,0.6,6.0,1000.0,5.0,1.193,0.6981317007977318,0.0018571
0.2,0.6,6.0,1000.0,5.0,1.206,0.8377580409572781,0.0021175
0.2,0.6,6.0,1000.0,5.0,1.219,0.9773843811168246,0.0023868
0.2,0.6,6.0,1000.0,5.0,1.2319,1.117010721276371,0.0026544
0.2,0.6,6.0,1000.0,5.0,1.2445,1.2566370614359172,0.0029134
0.2,0.6,6.0,1000.0,5.0,1.2561,1.3962634015954636,0.0031574
0.2,0.6,6.0,1000.0,5.0,0.49918,1.53588974175501,0.00010391
0.2,0.6,6.0,1000.0,5.0,0.73783,0.0698131700797731,0.00016223
0.2,0.6,6.0,1000.0,5.0,0.93229,0.2094395102393195,0.0003035
0.2,0.6,6.0,1000.0,5.0,0.99447,0.3490658503988659,0.00045136
0.2,0.6,6.0,1000.0,5.0,1.0247,0.4886921905584123,0.00060876
0.2,0.6,6.0,1000.0,5.0,1.0521,0.6283185307179586,0.00077646
0.2,0.6,6.0,1000.0,5.0,1.0794,0.767944870877505,0.0009598
0.2,0.6,6.0,1000.0,5.0,1.105,0.9075712110370514,0.0011583
0.8,0.6,6.0,1000.0,13.333,0.15893,1.4660765716752369,5.5153e-05
0.8,0.6,6.0,1000.0,13.333,0.96135,0.0,0.0025131
0.8,0.6,6.0,1000.0,13.333,0.97282,0.1396263401595463,0.0048952
0.8,0.6,6.0,1000.0,13.333,0.98332,0.2792526803190927,0.005878
0.8,0.6,6.0,1000.0,13.333,0.99269,0.418879020478639,0.0065808
0.8,0.6,6.0,1000.0,13.333,1.0013,0.5585053606381855,0.0071056
0.8,0.6,6.0,1000.0,13.333,1.0097,0.6981317007977318,0.0075329
0.8,0.6,6.0,1000.0,13.333,1.0181,0.8377580409572781,0.0078043
0.8,0.6,6.0,1000.0,13.333,1.0269,0.9773843811168246,0.0079732
0.8,0.6,6.0,1000.0,13.333,1.0361,1.117010721276371,0.0082284
0.8,0.6,6.0,1000.0,13.333,0.31531,1.2566370614359172,0.00021821
0.8,0.6,6.0,1000.0,13.333,1.0454,1.3962634015954636,0.0087278
0.8,0.6,6.0,1000.0,13.333,0.46464,1.53588974175501,0.00047692
0.8,0.6,6.0,1000.0,13.333,0.71196,0.0698131700797731,0.0012338
0.8,0.6,6.0,1000.0,13.333,0.80098,0.2094395102393195,0.0018896
0.8,0.6,6.0,1000.0,13.333,0.86566,0.3490658503988659,0.0024872
0.8,0.6,6.0,1000.0,13.333,0.90764,0.4886921905584123,0.0030406
0.8,0.6,6.0,1000.0,13.333,0.93211,0.6283185307179586,0.0035499
0.2,0.8,10.0,1000.0,5.0,0.95478,1.0471975511965976,0.00039473
0.2,0.8,10.0,1000.0,5.0,0.97995,1.1868238913561442,0.00046386
0.2,0.8,10.0,1000.0,5.0,1.0031,1.3264502315156903,0.00053235
0.2,0.8,10.0,1000.0,5.0,1.01,1.4660765716752369,0.0005962
0.2,0.8,10.0,1000.0,5.0,1.0241,0.0,0.00037275
0.2,0.8,10.0,1000.0,5.0,1.0312,0.1396263401595463,0.00062493
0.2,0.8,10.0,1000.0,5.0,1.0382,0.2792526803190927,0.00074402
0.2,0.8,10.0,1000.0,5.0,1.0452,0.418879020478639,0.00082972
0.2,0.8,10.0,1000.0,5.0,1.052,0.5585053606381855,0.0009055
0.2,0.8,10.0,1000.0,5.0,0.23172,0.6981317007977318,1.6555e-05
0.2,0.8,10.0,1000.0,5.0,1.0588,0.8377580409572781,0.00099027
0.2,0.8,10.0,1000.0,5.0,0.34663,0.9773843811168246,3.7598e-05
0.2,0.8,10.0,1000.0,5.0,0.46026,1.117010721276371,6.7103e-05
0.2,0.8,10.0,1000.0,5.0,0.57206,1.2566370614359172,0.00010538
0.2,0.8,10.0,1000.0,5.0,0.6813,1.3962634015954636,0.00015218
0.2,0.8,10.0,1000.0,5.0,0.78692,1.53588974175501,0.00020685
0.2,0.8,10.0,1000.0,5.0,0.9296,0.0698131700797731,0.00026988
0.8,0.8,10.0,1000.0,10.0,0.15969,0.767944870877505,4.1777e-05
0.8,0.8,10.0,1000.0,10.0,0.92937,0.9075712110370514,0.0029059
0.8,0.8,10.0,1000.0,10.0,0.93851,1.0471975511965976,0.0031532
0.8,0.8,10.0,1000.0,10.0,0.94665,1.1868238913561442,0.0034942
0.8,0.8,10.0,1000.0,10.0,0.95405,1.3264502315156903,0.0039487
0.8,0.8,10.0,1000.0,10.0,0.96083,1.4660765716752369,0.004441
0.8,0.8,10.0,1000.0,10.0,0.97279,0.0,0.0032342
0.8,0.8,10.0,1000.0,10.0,0.97804,0.1396263401595463,0.0061441
0.8,0.8,10.0,1000.0,10.0,0.98291,0.2792526803190927,0.0073097
0.8,0.8,10.0,1000.0,10.0,0.98744,0.418879020478639,0.0079698
0.8,0.8,10.0,1000.0,10.0,0.31702,0.5585053606381855,0.00017443
0.8,0.8,10.0,1000.0,10.0,0.99166,0.6981317007977318,0.007797
0.8,0.8,10.0,1000.0,10.0,0.46776,0.8377580409572781,0.00036868
0.8,0.8,10.0,1000.0,10.0,0.60372,0.9773843811168246,0.00063289
0.8,0.8,10.0,1000.0,10.0,0.71663,1.117010721276371,0.00092907
0.8,0.8,10.0,1000.0,10.0,0.80208,1.2566370614359172,0.0012456
0.8,0.8,10.0,1000.0,10.0,0.86224,1.3962634015954636,0.0015908
0.8,0.8,10.0,1000.0,10.0,0.89884,1.53588974175501,0.00195
0.2,0.8,20.0,100.0,5.0,0.94878,1.4660765716752369,0.0033148
0.2,0.8,20.0,100.0,5.0,0.39604,1.2566370614359172,0.00049164
0.2,0.8,20.0,100.0,5.0,0.4737,1.3962634015954636,0.00071283
0.2,0.8,20.0,100.0,5.0,0.55039,1.53588974175501,0.00097253
0.2,0.8,20.0,100.0,5.0,0.69972,0.0698131700797731,0.0014764
0.2,0.8,20.0,1000.0,5.0,0.078973,0.2094395102393195,2.1084e-06
0.2,0.8,20.0,1000.0,5.0,0.76552,0.3490658503988659,0.00018981
0.2,0.8,20.0,1000.0,5.0,0.83417,0.4886921905584123,0.00022767
0.2,0.8,20.0,1000.0,5.0,0.89548,0.6283185307179586,0.00027027
0.2,0.8,20.0,1000.0,5.0,0.943,0.767944870877505,0.00031595
0.2,0.8,20.0,1000.0,5.0,0.96802,0.9075712110370514,0.00036237
0.2,0.8,20.0,1000.0,5.0,0.97652,1.0471975511965976,0.0004102
0.2,0.8,20.0,1000.0,5.0,0.98502,1.1868238913561442,0.00045854
0.2,0.8,20.0,1000.0,5.0,0.99352,1.3264502315156903,0.00050654
0.2,0.8,20.0,1000.0,5.0,0.99893,1.4660765716752369,0.00055192
0.2,0.8,20.0,1000.0,5.0,0.15794,0.0,8.0395e-06
0.2,0.8,20.0,1000.0,5.0,1.0021,0.1396263401595463,0.00051007
